9780140245660,KRAMNICK,PORTABLE ENLIGHTENMENT READER,THE PENGUIN GROUP,,R,$20.00
9780140444964,PAINE,THOMAS PAINE READER,THE PENGUIN GROUP,,R,$16.00
9780141441252,WOLLSTONECRAF,VINDICATION OF RIGHTS OF WOMAN (INTRO BRODY),THE PENGUIN GROUP,,R,$12.00
9780393964516,LOCKE,SELECTED POLITICAL WRITINGS (ED SIGMUND),W W NORTON & COMPANY,,R,$19.00
9780465019311,ROUSSEAU,EMILE (BASIC),HARPER & ROW (BASIC),3,R,$26.99
9780521466394,HUME,POLITICAL ESSAYS,CAMBRIDGE UNIVERSITY PRESS,,R,$36.00
9780865970120,SMITH,THEORY OF MORAL SENTIMENTS,"LIBERTY FUND, INC",,R,$14.50
9780872200203,BURKE,REFLECTIONS ON REVOLUTION IN FRANCE (ED POCOCK) (P),HACKETT,,R,$14.00
9780872200470,ROUSSEAU,BASIC POLITICAL WRITINGS / TRANS CRESS,HACKETT PUBLISHING CO,,R,$13.95
9780872200906,MONTESQUIEU,SELECTED POLITICAL WRITINGS,HACKETT,,R,$16.95
9780915145959,ROUSSEAU,GOVERNMENT OF POLAND,HACKETT,,R,$11.95
