Spring 2013,MEDVL,1103,102,GRABOWSKI,18,0
Spring 2013,MEDVL,2170,101,PINET,10,0
Spring 2013,MEDVL,3140,101,ZACHER,22,0
Fall 2012,MEDVL,1101,101,ANDERSON,18,18
Fall 2012,MEDVL,1101,102,MATLACK,18,18
Fall 2012,MEDVL,1101,105,STEPP,18,13
Fall 2012,MEDVL,1102,101,WU,18,18
Fall 2012,MEDVL,1103,102,GRABOWSKI,18,18
Fall 2012,MEDVL,1103,103,HILL,18,18
Fall 2012,MEDVL,2130,101,HYAMS,15,3
Fall 2012,MEDVL,2170,101,GARCES,22,0
Fall 2012,MEDVL,2217,1,HARBERT,15,1
Fall 2012,MEDVL,2655,1,POWERS,90,2
Fall 2012,MEDVL,2740,1,SHAW,35,1
Fall 2012,MEDVL,3110,101,ZACHER,25,1
Fall 2012,MEDVL,3315,1,HEIMISDOTTIR,10,0
Fall 2012,MEDVL,3510,1,NAJEMY,14,0
Fall 2012,MEDVL,3587,101,POWERS,20,0
Fall 2012,MEDVL,3680,1,HYAMS,40,0
Fall 2012,MEDVL,3750,1,MANNING,10,0
Fall 2012,MEDVL,4211,101,TOORAWA,15,0
Fall 2012,MEDVL,4539,101,BRANN,20,0
Fall 2012,MEDVL,4680,101,NAJEMY,12,0
Fall 2012,MEDVL,6110,101,ZACHER,25,0
Fall 2012,MEDVL,6539,101,BRANN,20,0
Fall 2012,MEDVL,6649,101,HARBERT,5,2
Fall 2012,MEDVL,6663,101,BROWNE,4,0
Spring 2012,MEDVL,1101,103,"CUDMORE, D",17,17
Spring 2012,MEDVL,1101,101,"MATLIS, C",18,18
Spring 2012,MEDVL,1101,102,"STREIT, J",17,17
Spring 2012,MEDVL,1102,101,"WU, D",18,17
Spring 2012,MEDVL,1103,101,"MATLACK, M",18,18
Spring 2012,MEDVL,2130,101,"TOORAWA, S",30,18
Spring 2012,MEDVL,3200,1,"FALK, O",18,3
